Treinamento^2022-11-21 13:10:50^INSERT INTO pessoa (Nome, E-mail, Telefone) VALUES ('Frederico Tesouro', 'fredtesouro@gmail.com', '54996969696') ^0^exe_importa_pessoa.php^treinamento_jaguar 
Treinamento^2022-11-21 13:10:53^INSERT INTO pessoa (Nome, E-mail, Telefone) VALUES ('Frederico Tesouro', 'fredtesouro@gmail.com', '54996969696') ^0^exe_importa_pessoa.php^treinamento_jaguar 
Treinamento^2022-11-21 13:11:12^INSERT INTO pessoa (Nome, E-mail, Telefone) VALUES ('Frederico Tesouro', 'fredtesouro@gmail.com', '54996969696') ^0^exe_importa_pessoa.php^treinamento_jaguar 
Treinamento^2022-11-21 13:16:29^INSERT INTO pessoa (Nome, E-mail, Telefone) VALUES ('Frederico Tesouro', 'fredtesouro@gmail.com', '54996969696') ^0^exe_importa_pessoa.php^treinamento_jaguar 
Treinamento^2022-11-21 13:17:03^INSERT INTO pessoa (Nome, E-mail, Telefone) VALUES ('Frederico Tesouro', 'fredtesouro@gmail.com', '54996969696') ^0^exe_importa_pessoa.php^treinamento_jaguar 
Treinamento^2022-11-21 13:19:55^INSERT INTO pessoa (0, 1, 2) VALUES ('Frederico Tesouro', 'fredtesouro@gmail.com', '54996969696') ^0^exe_importa_pessoa.php^treinamento_jaguar 
Treinamento^2022-11-21 13:20:43^INSERT INTO pessoa (0, 1, 2) VALUES ('Joao da Silva', 'joao.dasilva@gmail.com', '5433141414') ^0^exe_importa_pessoa.php^treinamento_jaguar 
Treinamento^2022-11-21 13:20:43^INSERT INTO pessoa (0, 1, 2) VALUES ('Fulano de Tal', 'fulano@gmail.com', '5433131313') ^0^exe_importa_pessoa.php^treinamento_jaguar 
Treinamento^2022-11-21 13:20:43^INSERT INTO pessoa (0, 1, 2) VALUES ('Ciclano de Tal', 'ciclano@gmail.com', '5433121212') ^0^exe_importa_pessoa.php^treinamento_jaguar 
Treinamento^2022-11-21 13:20:44^INSERT INTO pessoa (0, 1, 2) VALUES ('Alberto Roberto', 'albertoroberto@gmail.com', '54999995959') ^0^exe_importa_pessoa.php^treinamento_jaguar 
Treinamento^2022-11-21 13:20:44^INSERT INTO pessoa (0, 1, 2) VALUES ('Frederico Tesouro', 'fredtesouro@gmail.com', '54996969696') ^0^exe_importa_pessoa.php^treinamento_jaguar 
Treinamento^2022-11-21 13:20:54^INSERT INTO pessoa (Nome, E-mail, Telefone) VALUES ('Joao da Silva', 'joao.dasilva@gmail.com', '5433141414') ^0^exe_importa_pessoa.php^treinamento_jaguar 
Treinamento^2022-11-21 13:20:54^INSERT INTO pessoa (Nome, E-mail, Telefone) VALUES ('Fulano de Tal', 'fulano@gmail.com', '5433131313') ^0^exe_importa_pessoa.php^treinamento_jaguar 
Treinamento^2022-11-21 13:20:54^INSERT INTO pessoa (Nome, E-mail, Telefone) VALUES ('Ciclano de Tal', 'ciclano@gmail.com', '5433121212') ^0^exe_importa_pessoa.php^treinamento_jaguar 
Treinamento^2022-11-21 13:20:54^INSERT INTO pessoa (Nome, E-mail, Telefone) VALUES ('Alberto Roberto', 'albertoroberto@gmail.com', '54999995959') ^0^exe_importa_pessoa.php^treinamento_jaguar 
Treinamento^2022-11-21 13:20:54^INSERT INTO pessoa (Nome, E-mail, Telefone) VALUES ('Frederico Tesouro', 'fredtesouro@gmail.com', '54996969696') ^0^exe_importa_pessoa.php^treinamento_jaguar 
Treinamento^2022-11-21 13:21:14^INSERT INTO pessoa (Nome, E-mail, Telefone) VALUES ('Frederico Tesouro', 'fredtesouro@gmail.com', '54996969696') ^0^exe_importa_pessoa.php^treinamento_jaguar 
Treinamento^2022-11-21 13:21:20^INSERT INTO pessoa (Nome, E-mail, Telefone) VALUES ('Frederico Tesouro', 'fredtesouro@gmail.com', '54996969696') ^0^exe_importa_pessoa.php^treinamento_jaguar 
Treinamento^2022-11-21 13:23:23^INSERT INTO pessoa (Nome, E-mail, Telefone) VALUES ('Frederico Tesouro', 'fredtesouro@gmail.com', '54996969696') ^0^exe_importa_pessoa.php^treinamento_jaguar 
Treinamento^2022-11-21 13:23:39^INSERT INTO pessoa (Nome, E-mail, Telefone) VALUES ('Frederico Tesouro', 'fredtesouro@gmail.com', '54996969696') ^0^exe_importa_pessoa.php^treinamento_jaguar 
Treinamento^2022-11-21 13:24:31^INSERT INTO pessoa (nm_pessoa, ds_email, nr_telefone) VALUES ('Frederico Tesouro', 'fredtesouro@gmail.com', '54996969696') ^0^exe_importa_pessoa.php^treinamento_jaguar 
Treinamento^2022-11-21 13:52:23^INSERT INTO pessoa () VALUES (NULL) ^0^exe_importa_pessoa.php^treinamento_jaguar 
Treinamento^2022-11-21 13:52:31^INSERT INTO pessoa () VALUES (NULL) ^0^exe_importa_pessoa.php^treinamento_jaguar 
Treinamento^2022-11-21 13:52:48^INSERT INTO pessoa (cd_pessoa, nm_pessoa, dt_nascimento) VALUES ('19', 'Joao da Silva,12/04/2001,joao.dasilva@gmail.com,5433141414', NULL) ^0^exe_importa_pessoa.php^treinamento_jaguar 
Treinamento^2022-11-21 13:58:49^INSERT INTO email (cd_pessoa, nm_pessoa, dt_nascimento) VALUES ('33', 'Frederico Tesouro,01/08/1965,fredtesouro@gmail.com,54996969696', NULL) ^0^exe_importa_pessoa.php^treinamento_jaguar 
Treinamento^2022-11-21 13:58:49^INSERT INTO pessoa (cd_pessoa, nm_pessoa, dt_nascimento) VALUES ('33', 'Frederico Tesouro,01/08/1965,fredtesouro@gmail.com,54996969696', NULL) ^0^exe_importa_pessoa.php^treinamento_jaguar 
Treinamento^2022-11-21 14:04:26^INSERT INTO pessoa (cd_pessoa, nm_pessoa, dt_nascimento) VALUES ('34', 'Joao da Silva,12/04/2001,joao.dasilva@gmail.com,5433141414', NULL) ^0^exe_importa_pessoa.php^treinamento_jaguar 
Treinamento^2022-11-21 14:04:26^INSERT INTO pessoa (cd_pessoa, nm_pessoa, dt_nascimento) VALUES ('35', 'Fulano de Tal,15/03/1990,fulano@gmail.com,5433131313', NULL) ^0^exe_importa_pessoa.php^treinamento_jaguar 
Treinamento^2022-11-21 14:04:26^INSERT INTO pessoa (cd_pessoa, nm_pessoa, dt_nascimento) VALUES ('36', 'Ciclano de Tal,07/08/1987,ciclano@gmail.com,5433121212', NULL) ^0^exe_importa_pessoa.php^treinamento_jaguar 
Treinamento^2022-11-21 14:04:26^INSERT INTO pessoa (cd_pessoa, nm_pessoa, dt_nascimento) VALUES ('37', 'Alberto Roberto,05/05/1996,albertoroberto@gmail.com,54999995959', NULL) ^0^exe_importa_pessoa.php^treinamento_jaguar 
Treinamento^2022-11-21 14:04:26^INSERT INTO pessoa (cd_pessoa, nm_pessoa, dt_nascimento) VALUES ('38', 'Frederico Tesouro,01/08/1965,fredtesouro@gmail.com,54996969696', NULL) ^0^exe_importa_pessoa.php^treinamento_jaguar 
Treinamento^2022-11-21 14:04:26^INSERT INTO pessoa (cd_pessoa, nm_pessoa, dt_nascimento) VALUES ('38', 'Frederico Tesouro,01/08/1965,fredtesouro@gmail.com,54996969696', NULL) ^0^exe_importa_pessoa.php^treinamento_jaguar 
Treinamento^2022-11-21 14:08:35^INSERT INTO pessoa () VALUES (NULL) ^0^exe_importa_pessoa.php^treinamento_jaguar 
Treinamento^2022-11-21 14:08:53^INSERT INTO pessoa (cd_pessoa, nm_pessoa, dt_nascimento) VALUES ('39', 'Joao da Silva,12/04/2001,joao.dasilva@gmail.com,5433141414', NULL) ^0^exe_importa_pessoa.php^treinamento_jaguar 
Treinamento^2022-11-21 14:08:53^INSERT INTO pessoa (cd_pessoa, nm_pessoa, dt_nascimento) VALUES ('40', 'Fulano de Tal,15/03/1990,fulano@gmail.com,5433131313', NULL) ^0^exe_importa_pessoa.php^treinamento_jaguar 
Treinamento^2022-11-21 14:08:53^INSERT INTO pessoa (cd_pessoa, nm_pessoa, dt_nascimento) VALUES ('41', 'Ciclano de Tal,07/08/1987,ciclano@gmail.com,5433121212', NULL) ^0^exe_importa_pessoa.php^treinamento_jaguar 
Treinamento^2022-11-21 14:08:53^INSERT INTO pessoa (cd_pessoa, nm_pessoa, dt_nascimento) VALUES ('42', 'Alberto Roberto,05/05/1996,albertoroberto@gmail.com,54999995959', NULL) ^0^exe_importa_pessoa.php^treinamento_jaguar 
Treinamento^2022-11-21 14:08:53^INSERT INTO pessoa (cd_pessoa, nm_pessoa, dt_nascimento) VALUES ('43', 'Frederico Tesouro,01/08/1965,fredtesouro@gmail.com,54996969696', NULL) ^0^exe_importa_pessoa.php^treinamento_jaguar 
Treinamento^2022-11-21 14:08:53^INSERT INTO pessoa (cd_pessoa, nm_pessoa, dt_nascimento) VALUES ('43', 'Frederico Tesouro,01/08/1965,fredtesouro@gmail.com,54996969696', NULL) ^0^exe_importa_pessoa.php^treinamento_jaguar 
Treinamento^2022-11-21 14:10:07^INSERT INTO pessoa (cd_pessoa, nm_pessoa, dt_nascimento) VALUES ('44', 'Joao da Silva,12/04/2001,joao.dasilva@gmail.com,5433141414', NULL) ^0^exe_importa_pessoa.php^treinamento_jaguar 
Treinamento^2022-11-21 14:10:07^INSERT INTO pessoa (cd_pessoa, nm_pessoa, dt_nascimento) VALUES ('45', 'Fulano de Tal,15/03/1990,fulano@gmail.com,5433131313', NULL) ^0^exe_importa_pessoa.php^treinamento_jaguar 
Treinamento^2022-11-21 14:10:07^INSERT INTO pessoa (cd_pessoa, nm_pessoa, dt_nascimento) VALUES ('46', 'Ciclano de Tal,07/08/1987,ciclano@gmail.com,5433121212', NULL) ^0^exe_importa_pessoa.php^treinamento_jaguar 
Treinamento^2022-11-21 14:10:07^INSERT INTO pessoa (cd_pessoa, nm_pessoa, dt_nascimento) VALUES ('47', 'Alberto Roberto,05/05/1996,albertoroberto@gmail.com,54999995959', NULL) ^0^exe_importa_pessoa.php^treinamento_jaguar 
Treinamento^2022-11-21 14:10:07^INSERT INTO pessoa (cd_pessoa, nm_pessoa, dt_nascimento) VALUES ('48', 'Frederico Tesouro,01/08/1965,fredtesouro@gmail.com,54996969696', NULL) ^0^exe_importa_pessoa.php^treinamento_jaguar 
Treinamento^2022-11-21 14:10:07^INSERT INTO pessoa (cd_pessoa, nm_pessoa, dt_nascimento) VALUES ('48', 'Frederico Tesouro,01/08/1965,fredtesouro@gmail.com,54996969696', NULL) ^0^exe_importa_pessoa.php^treinamento_jaguar 
Treinamento^2022-11-21 14:12:46^INSERT INTO pessoa (cd_pessoa, nm_pessoa, dt_nascimento) VALUES ('49', 'Joao da Silva,12/04/2001,joao.dasilva@gmail.com,5433141414', NULL) ^0^exe_importa_pessoa.php^treinamento_jaguar 
Treinamento^2022-11-21 14:12:47^INSERT INTO pessoa (cd_pessoa, nm_pessoa, dt_nascimento) VALUES ('50', 'Fulano de Tal,15/03/1990,fulano@gmail.com,5433131313', NULL) ^0^exe_importa_pessoa.php^treinamento_jaguar 
Treinamento^2022-11-21 14:12:47^INSERT INTO pessoa (cd_pessoa, nm_pessoa, dt_nascimento) VALUES ('51', 'Ciclano de Tal,07/08/1987,ciclano@gmail.com,5433121212', NULL) ^0^exe_importa_pessoa.php^treinamento_jaguar 
Treinamento^2022-11-21 14:12:47^INSERT INTO pessoa (cd_pessoa, nm_pessoa, dt_nascimento) VALUES ('52', 'Alberto Roberto,05/05/1996,albertoroberto@gmail.com,54999995959', NULL) ^0^exe_importa_pessoa.php^treinamento_jaguar 
Treinamento^2022-11-21 14:12:47^INSERT INTO pessoa (cd_pessoa, nm_pessoa, dt_nascimento) VALUES ('53', 'Frederico Tesouro,01/08/1965,fredtesouro@gmail.com,54996969696', NULL) ^0^exe_importa_pessoa.php^treinamento_jaguar 
Treinamento^2022-11-21 14:12:47^INSERT INTO pessoa (cd_pessoa, nm_pessoa, dt_nascimento) VALUES ('53', 'Frederico Tesouro,01/08/1965,fredtesouro@gmail.com,54996969696', NULL) ^0^exe_importa_pessoa.php^treinamento_jaguar 
Treinamento^2022-11-21 14:13:36^INSERT INTO pessoa (cd_pessoa, nm_pessoa, dt_nascimento) VALUES ('54', 'Joao da Silva,12/04/2001,joao.dasilva@gmail.com,5433141414', NULL) ^0^exe_importa_pessoa.php^treinamento_jaguar 
Treinamento^2022-11-21 14:13:36^INSERT INTO pessoa (cd_pessoa, nm_pessoa, dt_nascimento) VALUES ('55', 'Fulano de Tal,15/03/1990,fulano@gmail.com,5433131313', NULL) ^0^exe_importa_pessoa.php^treinamento_jaguar 
Treinamento^2022-11-21 14:13:37^INSERT INTO pessoa (cd_pessoa, nm_pessoa, dt_nascimento) VALUES ('56', 'Ciclano de Tal,07/08/1987,ciclano@gmail.com,5433121212', NULL) ^0^exe_importa_pessoa.php^treinamento_jaguar 
Treinamento^2022-11-21 14:13:37^INSERT INTO pessoa (cd_pessoa, nm_pessoa, dt_nascimento) VALUES ('57', 'Alberto Roberto,05/05/1996,albertoroberto@gmail.com,54999995959', NULL) ^0^exe_importa_pessoa.php^treinamento_jaguar 
Treinamento^2022-11-21 14:13:37^INSERT INTO pessoa (cd_pessoa, nm_pessoa, dt_nascimento) VALUES ('58', 'Frederico Tesouro,01/08/1965,fredtesouro@gmail.com,54996969696', NULL) ^0^exe_importa_pessoa.php^treinamento_jaguar 
Treinamento^2022-11-21 14:13:37^INSERT INTO pessoa (cd_pessoa, nm_pessoa, dt_nascimento) VALUES ('58', 'Frederico Tesouro,01/08/1965,fredtesouro@gmail.com,54996969696', NULL) ^0^exe_importa_pessoa.php^treinamento_jaguar 
Treinamento^2022-11-21 14:18:25^INSERT INTO pessoa (cd_pessoa, nm_pessoa, dt_nascimento) VALUES ('59', 'Joao da Silva,12/04/2001,joao.dasilva@gmail.com,5433141414', NULL) ^0^exe_importa_pessoa.php^treinamento_jaguar 
Treinamento^2022-11-21 14:18:25^INSERT INTO pessoa (cd_pessoa, nm_pessoa, dt_nascimento) VALUES ('60', 'Fulano de Tal,15/03/1990,fulano@gmail.com,5433131313', NULL) ^0^exe_importa_pessoa.php^treinamento_jaguar 
Treinamento^2022-11-21 14:18:25^INSERT INTO pessoa (cd_pessoa, nm_pessoa, dt_nascimento) VALUES ('61', 'Ciclano de Tal,07/08/1987,ciclano@gmail.com,5433121212', NULL) ^0^exe_importa_pessoa.php^treinamento_jaguar 
Treinamento^2022-11-21 14:18:25^INSERT INTO pessoa (cd_pessoa, nm_pessoa, dt_nascimento) VALUES ('62', 'Alberto Roberto,05/05/1996,albertoroberto@gmail.com,54999995959', NULL) ^0^exe_importa_pessoa.php^treinamento_jaguar 
Treinamento^2022-11-21 14:18:25^INSERT INTO pessoa (cd_pessoa, nm_pessoa, dt_nascimento) VALUES ('63', 'Frederico Tesouro,01/08/1965,fredtesouro@gmail.com,54996969696', NULL) ^0^exe_importa_pessoa.php^treinamento_jaguar 
Treinamento^2022-11-21 14:18:32^INSERT INTO pessoa (cd_pessoa, nm_pessoa, dt_nascimento) VALUES ('64', 'Joao da Silva,12/04/2001,joao.dasilva@gmail.com,5433141414', NULL) ^0^exe_importa_pessoa.php^treinamento_jaguar 
Treinamento^2022-11-21 14:18:32^INSERT INTO pessoa (cd_pessoa, nm_pessoa, dt_nascimento) VALUES ('65', 'Fulano de Tal,15/03/1990,fulano@gmail.com,5433131313', NULL) ^0^exe_importa_pessoa.php^treinamento_jaguar 
Treinamento^2022-11-21 14:18:32^INSERT INTO pessoa (cd_pessoa, nm_pessoa, dt_nascimento) VALUES ('66', 'Ciclano de Tal,07/08/1987,ciclano@gmail.com,5433121212', NULL) ^0^exe_importa_pessoa.php^treinamento_jaguar 
Treinamento^2022-11-21 14:18:32^INSERT INTO pessoa (cd_pessoa, nm_pessoa, dt_nascimento) VALUES ('67', 'Alberto Roberto,05/05/1996,albertoroberto@gmail.com,54999995959', NULL) ^0^exe_importa_pessoa.php^treinamento_jaguar 
Treinamento^2022-11-21 14:18:32^INSERT INTO pessoa (cd_pessoa, nm_pessoa, dt_nascimento) VALUES ('68', 'Frederico Tesouro,01/08/1965,fredtesouro@gmail.com,54996969696', NULL) ^0^exe_importa_pessoa.php^treinamento_jaguar 
Treinamento^2022-11-21 14:21:13^INSERT INTO pessoa (cd_pessoa, nm_pessoa, dt_nascimento, ds_email, nr_telefone) VALUES ('69', 'Joao da Silva,12/04/2001,joao.dasilva@gmail.com,5433141414', NULL, NULL, NULL) ^0^exe_importa_pessoa.php^treinamento_jaguar 
Treinamento^2022-11-21 14:21:13^INSERT INTO pessoa (cd_pessoa, nm_pessoa, dt_nascimento, ds_email, nr_telefone) VALUES ('70', 'Fulano de Tal,15/03/1990,fulano@gmail.com,5433131313', NULL, NULL, NULL) ^0^exe_importa_pessoa.php^treinamento_jaguar 
Treinamento^2022-11-21 14:21:13^INSERT INTO pessoa (cd_pessoa, nm_pessoa, dt_nascimento, ds_email, nr_telefone) VALUES ('71', 'Ciclano de Tal,07/08/1987,ciclano@gmail.com,5433121212', NULL, NULL, NULL) ^0^exe_importa_pessoa.php^treinamento_jaguar 
Treinamento^2022-11-21 14:21:13^INSERT INTO pessoa (cd_pessoa, nm_pessoa, dt_nascimento, ds_email, nr_telefone) VALUES ('72', 'Alberto Roberto,05/05/1996,albertoroberto@gmail.com,54999995959', NULL, NULL, NULL) ^0^exe_importa_pessoa.php^treinamento_jaguar 
Treinamento^2022-11-21 14:21:13^INSERT INTO pessoa (cd_pessoa, nm_pessoa, dt_nascimento, ds_email, nr_telefone) VALUES ('73', 'Frederico Tesouro,01/08/1965,fredtesouro@gmail.com,54996969696', NULL, NULL, NULL) ^0^exe_importa_pessoa.php^treinamento_jaguar 
Treinamento^2022-11-21 14:21:30^INSERT INTO pessoa (cd_pessoa, nm_pessoa, dt_nascimento, nr_telefone) VALUES ('74', 'Joao da Silva,12/04/2001,joao.dasilva@gmail.com,5433141414', NULL, NULL) ^0^exe_importa_pessoa.php^treinamento_jaguar 
